customer_id,first_name,last_name,gender,email,phone_number,street_address,city,state,zip_code,country,signup_date,birth_date,loyalty_status,preferred_channel,marketing_opt_in,lifetime_value,return_rate,customer_status
383201,James,Hall,M,james.hall27@gmail.com,(834)803-8838,9821 Main Way,Nashville,TN,14131,USA,2021-05-14,10/14/1985,Bronze,Mobile App,True,3.78,0.2126,Active
745830,Joshua,Thompson,M,joshua.thompson50@yahoo.com,NAN,8133 Oak Ct,New York,NY,15068,USA,2020-11-13,06/27/1997,Bronze,In-Store,False,344.0,0.0727,Active
947458,Dennis,Garcia,M,dennis.garcia93@yahoo.com,(665)588-6527,4054 Cherry Way,Indianapolis,IN,14501,USA,2020-10-29,04/05/1963,Gold,In-Store,True,86.46,0.2192,Active
664315,Kenneth,Scott,M,kenneth.scott13@gmail.com,(331)807-1462,8395 Meadow Ave,Memphis,TN,75807,USA,2023-01-23,06/06/1974,Bronze,Phone,True,143.1,0.2672,Churned
912270,Cynthia,Moore,F,cynthia.moore69@yahoo.com,(459)799-2927,8566 Forest Blvd,Washington,DC,69208,USA,2024-05-03,10/28/1989,Silver,Web,False,358.41,0.1794,Churned
606983,Christopher,Williams,M,christopher.williams20@yahoo.com,(403)693-8966,4180 Oak Ct,San Jose,CA,95704,USA,2021-09-19,04/14/1993,Bronze,Email,True,188.27,0.1583,Inactive
587455,Heather,harris,F,heather.harris88@icloud.com,(434)930-8285,2002 Cedar Blvd,Los Angeles,CA,28245,USA,2021-05-23,05/22/1971,Bronze,Web,True,7.33,0.0387,Churned
556732,Catherine,Hill,F,catherine.hill90@gmail.com,,9004 Cedar Ct,Denver,CO,72083,USA,2018-04-07,04/21/1994,Bronze,Web,True,167.64,0.356,Suspended
965845,Paul,Ramirez,M,paul.ramirez34@outlook.com,(686)610-9308,4085 Elm Ave,Seattle,WA,13160,USA,2022-09-26,[null],Silver,Web,True,319.69,0.4271,Active
866536,Elizabeth,torres,F,elizabeth.torres70@gmail.com,(469)689-2094,3139 Birch Ct,Philadelphia,PA,25184,USA,2020-03-15,01/08/1995,Bronze,Web,False,352.0,0.0695,Inactive
721254,Jennifer,Anderson,F,jennifer.anderson90@gmail.com,(580)261-9359,299 Cedar Pl,San Antonio,TX,97282,USA,2019-08-27,12/11/1981,Bronze,Email,True,612.2,0.0839,Active
381433,Justin,King,M,justin.king32@hotmail.com,(393)879-8778,7936 Forest Dr,New York,NY,22982,USA,2021-05-27,04/19/1967,Bronze,Mobile App,True,42.71,0.2171,Inactive
437960,Deborah,Scott,F,deborah.scott17@hotmail.com,(978)269-8826,8511 Maple Ter,Oklahoma City,OK,31591,USA,2024-01-27,05/12/1961,Bronze,Email,True,617.01,0.036,Active
993085,Samantha,Carter,F,samantha.carter53@gmail.com,(642)243-6250,6565 Oak Dr,Columbus,OH,98035,USA,2022-01-21,03/21/1975,Silver,Web,False,392.62,0.1623,Inactive
357420,Ronald,Lewis,M,ronald.lewis66@hotmail.com,(447)813-9540,4812 Forest Ave,Nashville,TN,66720,USA,2020-07-09,06/04/1966,Bronze,Phone,True,1368.67,0.5391,Active
971084,Patricia,Clark,F,patricia.clark19@yahoo.com,(578)484-7443,4701 Meadow Rd,Chicago,IL,49779,USA,2024-04-19,08/12/1962,Bronze,Web,False,43.35,0.138,Inactive
190872,Nicole,Lee,F,nicole.lee50@hotmail.com,(680)545-2490,8122 Park Pl,Albuquerque,NM,77763,USA,2021-06-16,02/27/1997,Gold,Web,True,287.31,0.0657,Active
392477,Samantha,Jones,F,samantha.jones77@outlook.com,(531)445-4133,5810 River Dr,Dallas,TX,53908,USA,2021-01-03,05/03/1979,Silver,In-Store,False,792.05,,Active
572700,Debra,Clark,F,debra.clark25@hotmail.com,(988)904-5833,3212 Sunset Pl,Dallas,TX,82470,USA,2020-12-16,01/09/1993,Bronze,Web,False,4.64,0.1454,Active
355709,Anthony,Robinson,M,anthony.robinson93@hotmail.com,(410)812-6527,3099 Forest Rd,Denver,CO,42195,USA,2023-11-01,07/23/1970,Platinum,Web,True,167.99,0.0393,Active
886931,Jacob,Rivera,M,jacob.rivera19@gmail.com,(273)458-3038,6269 Willow Ct,Dallas,TX,10428,USA,2024-05-16,03/09/1996,Bronze,In-Store,True,175.74,0.21,Inactive
587282,Matthew,taylor,M,matthew.taylor71@outlook.com,(723)781-7889,3363 Hill St,Albuquerque,NM,66060,USA,2023-07-21,10/19/1995,Silver,Mobile App,False,905.8,0.1689,Active
697530,Scott,Miller,M,scott.miller18@gmail.com,(570)978-1892,772 Maple Ln,Indianapolis,IN,24085,USA,2022-11-26,09/16/1989,Silver,Email,True,1267.75,0.0644,Active
739979,Anna,Moore,F,anna.moore85@yahoo.com,(314)545-5541,4756 Valley Dr,Phoenix,AZ,40210,USA,2019-01-28,12/21/1992,Bronze,Mobile App,True,73.79,0.4473,Churned
800646,Helen,Hill,F,helen.hill20@gmail.com,(798)524-4602,2915 Highland Dr,Denver,CO,81003,USA,2020-12-28,09/20/1986,Bronze,Mobile App,False,748.96,0.2742,Active
497399,Patricia,Hernandez,F,patricia.hernandez16@gmail.com,(616)426-4965,7628 Cherry Blvd,Chicago,IL,32746,USA,2024-05-28,03/14/1979,Bronze,Web,False,702.82,0.1176,Inactive
452737,Kimberly,Miller,F,kimberly.miller77@icloud.com,(418)437-2644,1443 Valley Way,New York,NY,68002,USA,2020-09-05,09/04/1982,Bronze,Web,True,472.47,0.2192,Active
130094,Catherine,Harris,F,catherine.harris35@gmail.com,(889)703-8154,8684 Park Rd,Las Vegas,NV,12715,USA,04/07/2022,01/24/1957,Bronze,Email,True,363.37,0.0647,Active
618317,Nicholas,Flores,M,nicholas.flores91@gmail.com,(915)899-7187,2858 Highland Dr,Fort Worth,TX,38564,USA,2022-12-17,06/07/1973,Bronze,Phone,True,320.77,0.3632,Inactive
992288,Brian,Sanchez,M,brian.sanchez49@icloud.com,(224)902-4998,1159 Meadow St,Dallas,TX,60969,USA,10/15/2020,01/28/1981,Bronze,In-Store,False,50.55,0.2724,Inactive
440802,Amanda,White,F,amanda.white58@yahoo.com,(647)461-6705,3844 Hill Rd,Fort Worth,TX,44060,USA,2018-03-25,01/17/1999,Bronze,Mobile App,True,212.66,0.4083,Active
290672,Christopher,Hernandez,M,christopher.hernandez5@outlook.com,(249)978-4745,1574 Pine Ave,San Diego,CA,90668,USA,2023-10-20,08/19/2002,Platinum,Phone,False,59.63,0.1693,Active
611233,Linda,Taylor,F,linda.taylor38@gmail.com,(646)485-4047,3853 Valley Ln,Chicago,IL,31840,USA,2023-11-22,11/21/1977,Bronze,Email,True,673.82,0.2324,Churned
322423,Barbara,Anderson,F,barbara.anderson95@gmail.com,(761)681-7934,2851 Lake St,Las Vegas,NV,35609,USA,2019-01-13,09/05/1959,Bronze,Web,True,352.63,0.1207,Active
472060,Carolyn,Jones,F,carolyn.jones23@icloud.com,(766)979-7044,3031 Elm Pl,Chicago,IL,34485,USA,2019-02-20,02/20/1979,Bronze,In-Store,False,370.64,0.2567,Inactive
936587,Mary,Lee,F,mary.lee3@yahoo.com,(603)338-3736,892 Forest Blvd,Las Vegas,NV,27339,USA,2019-12-05,06/07/1979,Bronze,Web,True,311.79,0.3502,Active
370902,Nicole,White,F,nicole.white23@hotmail.com,(365)855-1692,1198 Highland Blvd,Denver,CO,10075,USA,2021-02-17,06/26/1996,Bronze,Email,True,291.14,0.3793,Active
456871,Ryan,King,M,ryan.king93@gmail.com,(737)677-9514,5898 Cherry Ter,Louisville,KY,63110,USA,2023-06-30,06/09/1990,Silver,Mobile App,True,172.09,0.3993,Active
393243,Eric,Clark,M,eric.clark5@gmail.com,(814)576-5889,1992 Cherry Ct,Philadelphia,PA,60144,USA,2023-08-23,11/01/1999,Silver,Web,True,535.68,0.3338,Churned
725113,Kenneth,White,M,kenneth.white3@gmail.com,(993)853-3411,7471 Birch Blvd,New York,NY,95075,USA,2021-07-12,09/17/1998,Bronze,In-Store,True,112.88,0.1915,Suspended
835244,Ronald,Thomas,M,ronald.thomas33@gmail.com,(677)929-8621,6187 Washington Way,Phoenix,AZ,27093,USA,2018-03-09,05/16/1975,Silver,Email,False,127.98,0.1026,Active
389688,Michael,Thomas,M,michael.thomas45@gmail.com,(595)869-8100,1379 Cherry Ln,Phoenix,AZ,56500,USA,2019-02-19,07/03/1981,Bronze,Mobile App,True,303.14,0.1417,Inactive
682789,Brenda,Walker,F,brenda.walker25@gmail.com,(718)369-1181,1759 Elm Pl,Los Angeles,CA,45338,USA,2023-05-18,01/29/1961,Platinum,Mobile App,True,163.2,0.1868,Active
110644,John,Allen,M,john.allen52@gmail.com,(827)671-6684,5450 River Rd,San Antonio,TX,16673,USA,11/05/2023,04/22/1988,Bronze,Email,True,175.38,0.2172,Suspended
641722,Emma,Davis,F,emma.davis66@gmail.com,(998)761-9289,1202 Elm Ct,Milwaukee,WI,53273,USA,2022-12-01,09/26/1998,Gold,Email,True,48.17,0.0444,Active
300337,Patrick,Campbell,M,patrick.campbell26@gmail.com,(593)482-7461,3708 Main St,Oklahoma City,OK,49703,USA,2020-12-30,12/01/1967,Platinum,Web,True,553.99,0.0807,Churned
189771,Thomas,Gonzalez,M,thomas.gonzalez20@gmail.com,(781)461-4450,109 Maple Blvd,Columbus,OH,14910,USA,05/20/2024,05/16/1972,Bronze,In-Store,True,31.27,0.0983,Inactive
353080,Patrick,Walker,M,patrick.walker22@icloud.com,(316)281-8530,5715 Cherry Rd,Louisville,KY,71463,USA,2018-09-28,08/28/1974,Silver,Web,True,691.0,0.2587,Active
855053,Larry,Scott,M,larry.scott86@outlook.com,(808)996-5018,3806 Oak Ct,Seattle,WA,73359,USA,2021-09-16,04/17/1984,Silver,Web,True,102.42,0.4772,Active
526170,Kevin,Allen,M,kevin.allen76@gmail.com,(463)309-3424,9193 Lake Dr,San Jose,CA,42602,USA,2023-08-06,04/23/1991,Silver,Mobile App,True,1726.06,0.5606,Active
612311,Charles,Miller,M,charles.miller96@gmail.com,(780)539-5900,1429 Lake Blvd,Washington,DC,91665,USA,2024-01-30,05/19/2000,Bronze,Mobile App,True,374.19,0.1772,Active
682144,Raymond,Jones,M,raymond.jones56@gmail.com,NAN,6168 Cedar Ln,Memphis,TN,40891,USA,2021-07-09,02/08/1960,Bronze,Mobile App,True,590.16,0.0501,Active
894993,Gary,Sanchez,M,gary.sanchez31@gmail.com,(825)368-6506,2708 Cherry Rd,Denver,CO,87784,USA,2020-05-26,05/13/1991,Silver,Mobile App,True,116.94,0.3503,Churned
351997,David,Miller,M,david.miller55@gmail.com,(294)914-3488,941 Oak Way,Chicago,IL,33274,USA,2018-12-04,10/06/1955,Bronze,Mobile App,True,348.59,0.0675,Active
824156,Thomas,Jackson,M,thomas.jackson12@gmail.com,(517)538-2637,738 Birch Ave,Portland,OR,15179,USA,2022-02-11,01/19/1987,Platinum,Web,False,109.97,0.3419,Active
599219,Mary,Gonzalez,F,mary.gonzalez63@gmail.com,(807)498-9619,1274 Cherry Ln,Louisville,KY,28168,USA,2019-11-28,01/24/1990,Gold,Mobile App,False,692.56,0.0986,Active
777278,Ryan,Hill,M,ryan.hill90@icloud.com,(821)429-5648,624 Highland Rd,Las Vegas,NV,97164,USA,2020-11-30,02/13/1969,Bronze,Mobile App,True,47.9,0.1994,Churned
846420,Rachel,Walker,F,rachel.walker40@gmail.com,(922)610-7848,3952 River Rd,Louisville,KY,37596,USA,2023-01-28,03/09/1987,Gold,Web,False,270.39,0.2551,Churned
614663,Cynthia,Martinez,F,cynthia.martinez76@hotmail.com,(310)659-3066,2546 Maple Ln,Washington,DC,53611,USA,2019-09-28,NAN,Bronze,Web,True,556.69,0.2329,Suspended
569945,Justin,Thomas,Null,N/A,(926)414-8753,654 Sunset Blvd,Washington,DC,61222,USA,2023-05-27,01/21/1994,Bronze,Mobile App,True,97.79,0.1774,Suspended
931450,Amanda,Jones,F,amanda.jones64@gmail.com,(607)926-6301,7466 Elm Rd,Los Angeles,CA,65358,USA,2018-05-09,08/16/1977,Bronze,Phone,True,234.05,0.2438,Active
118080,Dennis,Torres,M,dennis.torres22@icloud.com,(295)698-6481,2527 Main Blvd,Las Vegas,NV,41460,USA,2020-01-24,09/01/1955,Platinum,Web,False,496.16,0.1044,Active
197573,Nicole,Young,F,nicole.young99@gmail.com,(569)928-6619,6211 Park St,Dallas,TX,23709,USA,2020-04-08,03/13/1971,Bronze,Phone,True,423.62,0.2022,Active
408528,JERRY,Allen,M,jerry.allen85@outlook.com,(743)600-9662,9774 Cherry Ter,San Antonio,TX,35776,USA,2020-05-14,04/05/1968,Bronze,Web,True,609.79,,Suspended
332360,Jerry,Campbell,M,jerry.campbell76@icloud.com,(245)491-6449,393 Valley Ter,Louisville,KY,92187,USA,2018-06-11,10/25/1995,Bronze,Web,False,577.12,0.2875,Active
524045,Jacob,Clark,M,jacob.clark76@gmail.com,(471)507-1634,3859 Birch Ln,Albuquerque,NM,61748,United States,2023-03-14,09/20/1975,Gold,Web,False,11.32,0.0714,Inactive
825391,James,King,M,james.king58@gmail.com,(202)640-1782,1346 Hill Pl,San Diego,CA,81636,USA,2018-06-16,11/24/1974,Silver,Email,False,959.77,0.3127,Churned
355123,John,Allen,M,john.allen75@gmail.com,(877)765-5711,1998 Lake Ct,Las Vegas,NV,83499,USA,2021-06-08,08/05/1959,Platinum,In-Store,True,139.71,0.5185,Active
421080,Daniel,Wright,M,daniel.wright11@gmail.com,(451)691-1338,1729 Elm Ln,Oklahoma City,OK,32154,USA,2020-03-31,04/10/1956,Silver,Mobile App,False,240.84,0.3089,Active
796212,Raymond,Taylor,M,raymond.taylor21@gmail.com,(983)495-6070,8985 Willow Ave,Columbus,OH,19991,USA,2019-10-25,04/04/1993,Bronze,Web,True,150.58,0.2738,Inactive
709805,Jessica,Smith,F,jessica.smith15@outlook.com,(324)712-9758,7723 Spring Ave,San Diego,CA,73077,USA,2018-09-28,03/25/1979,Silver,Web,False,588.86,0.372,Active
486945,Kimberly,Garcia,F,kimberly.garcia25@outlook.com,(942)218-2415,1139 Pine Blvd,Jacksonville,FL,54839,United States,2019-01-12,09/09/1986,Gold,Web,True,245.53,0.446,Inactive
596249,Shirley,Hall,F,shirley.hall97@yahoo.com,(548)598-8084,1796 Spring Ct,Seattle,WA,37834,USA,2020-03-06,12/11/1997,Bronze,Mobile App,False,833.57,0.1946,Churned
680358,Betty,Flores,F,betty.flores96@gmail.com,(872)999-9099,9233 Meadow Ct,Oklahoma City,OK,52233,US,2023-06-04,01/01/1961,Bronze,Email,False,213.04,0.0519,Churned
656711,Matthew,Williams,M,matthew.williams46@gmail.com,(880)581-6549,6908 Oak Rd,Los Angeles,CA,70749,USA,01/30/2023,11/16/1971,Bronze,Mobile App,True,190.78,0.2726,Active
460455,Thomas,Miller,M,thomas.miller61@gmail.com,(764)943-6582,2062 Cherry St,Nashville,TN,93634,USA,2023-11-03,06/14/1965,Bronze,,True,475.44,0.341,Active
546173,Donald,Martin,M,donald.martin14@gmail.com,(507)880-3243,4331 Highland Blvd,Seattle,WA,46787,USA,2022-10-10,04/29/1981,Silver,Web,True,392.2,0.3379,Active
882169,Edward,Jones,M,edward.jones95@gmail.com,(223)226-5671,5469 Pine Ave,San Francisco,CA,28012,USA,2022-01-30,09/27/1961,Silver,In-Store,True,33.39,0.2772,Inactive
677124,Nicole,Hill,F,nicole.hill34@outlook.com,(326)387-4478,9639 Maple Dr,Las Vegas,NV,16432,USA,2019-02-15,07/11/1987,Bronze,Mobile App,True,100.55,0.2169,Suspended
446859,Kenneth,Carter,M,kenneth.carter71@outlook.com,(765)873-5874,1745 Highland St,Seattle,WA,50880,USA,2024-01-27,02/23/1962,Silver,Web,False,120.23,0.2663,Active
468900,David,Nelson,M,david.nelson13@yahoo.com,(309)688-1696,7787 Sunset Ct,Austin,TX,81036,USA,2021-01-07,09/02/1959,Bronze,Mobile App,True,155.6,0.286,Active
836996,Steven,Hernandez,M,steven.hernandez22@gmail.com,(782)917-2701,375 Forest Dr,Denver,CO,26601,USA,2024-04-17,03/18/1977,Silver,Mobile App,True,31.53,0.2363,Active
575786,Catherine,Baker,F,catherine.baker67@hotmail.com,(704)760-4897,1072 Valley Dr,San Francisco,CA,90380,USA,2020-09-04,08/06/1991,Silver,Mobile App,True,224.95,0.2159,Inactive
384076,Matthew,King,M,matthew.king76@gmail.com,(792)494-5413,4180 Cherry Ave,San Jose,CA,65079,USA,2021-11-11,03/22/1967,Gold,Email,True,811.2,0.07,Inactive
421517,Samuel,Hill,M,samuel.hill25@hotmail.com,(790)388-2965,4176 Elm St,Indianapolis,IN,40258,USA,2018-01-06,04/13/1965,silver,Mobile App,,40.94,0.0994,Active
363615,Catherine,Williams,F,catherine.williams28@gmail.com,(315)788-1046,3543 Cedar St,Boston,MA,64179,USA,2018-10-23,05/31/1990,Bronze,Web,True,23.13,0.0899,Churned
341736,Kevin,Wilson,M,kevin.wilson16@outlook.com,(620)587-9501,4606 Meadow Dr,Charlotte,NC,93237,USA,2019-08-15,03/09/1968,Bronze,Email,False,208.21,0.067,Active
226516,MARGARET,Harris,F,margaret.harris36@gmail.com,(458)203-8099,7695 Pine St,Jacksonville,FL,17810,USA,2020-02-10,10/12/1976,Gold,Mobile App,True,1.15,0.217,Inactive
856321,Eric,Jackson,M,eric.jackson19@gmail.com,(381)636-1225,7853 Spring Ave,San Antonio,TX,86871,USA,2022-08-21,11/27/1964,Bronze,Phone,False,548.1,0.3177,Active
301939,Brian,Martin,M,brian.martin36@icloud.com,(476)364-8870,3713 Meadow Blvd,Oklahoma City,OK,12247,USA,2020-07-07,04/25/1995,Bronze,Web,True,203.53,0.2698,Suspended
430876,Katherine,Young,F,katherine.young19@gmail.com,(938)579-9552,4274 Cedar Ln,Fort Worth,TX,96283,USA,2020-06-15,09/22/2000,Silver,Phone,True,41.22,0.1311,Inactive
225362,Donna,Mitchell,F,donna.mitchell14@gmail.com,(489)458-5002,9208 Cherry Ter,Fort Worth,TX,79457,USA,2018-03-25,08/25/1960,Silver,Mobile App,True,233.67,0.0453,Active
878967,Samantha,Young,F,samantha.young42@icloud.com,(781)549-1023,7981 Washington Blvd,San Francisco,CA,24216,USA,2018-01-14,05/17/1968,Bronze,In-Store,False,812.67,0.1221,Active
661894,Patrick,Carter,M,patrick.carter81@gmail.com,(816)778-6847,1674 Highland Way,Columbus,OH,91870,USA,2020-10-25,05/25/1979,Silver,In-Store,True,139.26,0.0653,Churned
899213,Ashley,Lee,F,ashley.lee31@icloud.com,(433)641-1269,1349 Cedar Ter,Los Angeles,CA,27956,USA,2021-10-08,01/07/1987,Platinum,Mobile App,True,696.24,0.3488,Churned
823688,Rebecca,Williams,F,rebecca.williams95@gmail.com,(897)761-8229,2323 Lake Dr,San Antonio,TX,38635,USA,2023-03-29,12/30/1991,Bronze,Web,True,96.76,0.111,Inactive
294143,Richard,Williams,M,richard.williams36@icloud.com,(414)295-6583,3978 Cherry Ave,Dallas,TX,22256,USA,2018-02-17,09/15/1991,Bronze,Email,True,83.07,0.2755,Churned
300845,Scott,Wright,M,scott.wright36@yahoo.com,(701)421-7747,5518 Cedar Ave,Boston,MA,76021,USA,2020-09-14,12/18/1958,Silver,Phone,True,200.86,0.1917,Active
326895,Sandra,Torres,F,sandra.torres46@hotmail.com,(227)956-2597,9466 Oak Ln,Dallas,TX,35237,USA,2018-01-01,04/26/1993,Bronze,Web,False,553.23,0.1385,Churned
874483,Lisa,Anderson,F,lisa.anderson27@gmail.com,(502)671-2003,7464 Lake Ter,Boston,MA,27631,USA,2018-07-05,02/04/1971,Bronze,Web,True,300.54,0.1287,Churned
607719,Joseph,Campbell,M,joseph.campbell98@gmail.com,(903)642-3521,1136 Pine Way,Albuquerque,NM,59556,USA,2020-04-16,11/23/1987,Bronze,Web,True,1071.76,0.3335,Active
389930,Christopher,White,M,christopher.white54@gmail.com,(982)361-4469,1299 Elm Ct,Los Angeles,CA,24213,USA,2023-12-24,09/16/1970,silver,In-Store,False,103.26,0.3703,Inactive
859782,Mark,Hall,M,mark.hall92@outlook.com,(663)361-9730,9394 Washington Way,Portland,OR,65690,USA,2019-11-12,11/16/1978,Bronze,Mobile App,False,1051.94,0.3216,Inactive
718226,Helen,Lewis,F,helen.lewis94@yahoo.com,(400)615-5842,6252 Willow Way,Dallas,TX,21930,USA,2021-07-17,05/07/1978,Bronze,Web,True,530.64,0.0068,Churned
897135,Jessica,Hall,F,jessica.hall69@yahoo.com,(773)690-7465,9613 Elm St,Phoenix,AZ,77889,USA,2018-08-09,08/12/1975,Gold,,False,473.43,0.1247,Suspended
650121,Anna,Anderson,F,anna.anderson66@yahoo.com,(447)751-2369,5656 Spring Pl,Louisville,KY,22260,USA,2019-06-02,07/29/1976,Silver,Web,False,373.87,0.0849,Active
725780,Steven,Perez,M,steven.perez63@hotmail.com,(343)425-2464,8586 Elm Ter,Seattle,WA,67979,USA,2019-07-12,12/30/1970,Silver,Mobile App,True,2.12,0.4301,Active
396745,Jason,Campbell,M,jason.campbell42@gmail.com,(897)482-6532,590 Main St,Oklahoma City,OK,13581,USA,2024-02-18,03/11/1962,Silver,Mobile App,False,0.97,0.2565,Active
205409,Patrick,Johnson,M,patrick.johnson82@yahoo.com,(904)394-8877,1709 Meadow Pl,Chicago,IL,94875,USA,2021-08-13,10/18/1969,Bronze,Web,False,789.04,0.1607,Inactive
973074,Michael,Green,NULL,michael.green41@gmail.com,(317)716-5749,4886 Hill Blvd,Boston,MA,21146,USA,2018-04-16,06/08/1968,Bronze,Web,False,176.31,0.2092,Active
303547,Karen,Hill,F,karen.hill67@yahoo.com,(354)379-5734,8315 Cherry St,El Paso,TX,51171,USA,2024-06-18,10/10/1997,Silver,Web,True,367.59,0.3354,Inactive
410636,Jacob,Williams,M,jacob.williams77@gmail.com,(877)467-5024,6291 Sunset Rd,San Francisco,CA,21624,USA,2022-11-16,12/03/1996,Gold,Mobile App,True,359.92,0.2541,Active
338533,Patrick,King,M,patrick.king73@gmail.com,(622)352-5414,8483 Lake Rd,Dallas,TX,58439,USA,2023-12-12,06/14/1968,Bronze,Mobile App,True,5.24,0.1375,Active
478411,George,Martin,M,george.martin71@icloud.com,(254)616-4406,4038 Valley Ter,Portland,OR,90505,USA,2019-11-29,09/02/1988,Bronze,In-Store,False,176.56,0.3774,Active
288158,Cynthia,Flores,F,cynthia.flores9@gmail.com,(248)325-7417,4242 Spring Ave,Jacksonville,FL,82848,USA,2018-03-11,03/05/2002,Bronze,Web,True,82.03,0.1689,Active
416950,Catherine,Smith,F,catherine.smith61@gmail.com,(454)728-4176,6294 Washington Pl,Dallas,TX,94900,USA,2020-11-25,12/02/1970,Bronze,Email,True,79.67,,Churned
114835,Ronald,Moore,M,ronald.moore52@outlook.com,(943)374-9547,9462 River Ct,San Diego,CA,49005,USA,2019-09-27,11/17/1960,Gold,Web,True,65.56,0.2153,Active
842411,Patricia,Thomas,F,patricia.thomas93@icloud.com,(419)306-6072,4226 Maple Way,Milwaukee,WI,15344,USA,2022-09-16,09/16/1966,Gold,In-Store,True,221.53,0.1602,Active
660081,Andrew,green,M,andrew.green48@yahoo.com,(391)612-4753,6146 Park Pl,Fort Worth,TX,99546,USA,2019-10-04,10/27/1986,Gold,Web,False,1075.95,0.2958,Active
232731,Emily,Gonzalez,F,emily.gonzalez40@gmail.com,(486)497-9404,9532 Spring Pl,Las Vegas,NV,12948,USA,2018-04-06,08/04/1962,Gold,Mobile App,True,342.52,0.1949,Active
387636,Janet,Miller,F,janet.miller36@gmail.com,(337)676-2008,5669 Main Ln,Jacksonville,FL,93765,USA,2020-09-15,12/11/1999,Bronze,Web,True,429.23,0.2616,Active
147726,Andrew,Thomas,M,andrew.thomas46@gmail.com,(738)463-6162,2101 Highland Dr,San Antonio,TX,28535,USA,2020-06-04,09/29/1973,Silver,Web,False,76.72,0.2291,Inactive
157174,David,Miller,M,david.miller16@hotmail.com,(446)807-2497,3343 Forest Dr,Washington,DC,27656,USA,2023-02-06,03/17/2002,Silver,Web,True,216.45,0.25,Inactive
680238,Samuel,Lee,M,samuel.lee93@gmail.com,(285)968-9272,8237 Park Ct,San Diego,CA,22492,USA,2018-06-10,06/26/1991,Platinum,Web,False,894.0,0.0237,Active
406327,Nicholas,Clark,M,nicholas.clark2@hotmail.com,(227)230-2748,5581 Valley Ave,Memphis,TN,82055,USA,2024-03-13,01/19/2002,Gold,Web,False,166.12,0.3784,Active
831295,Nicole,King,F,nicole.king43@gmail.com,(919)709-5323,4747 Cherry Ave,Albuquerque,NM,64461,USA,2018-02-23,12/04/1976,Bronze,In-Store,False,206.41,0.2066,Active
232413,Brandon,Baker,M,brandon.baker45@gmail.com,(259)278-6099,9990 Maple Ave,San Antonio,TX,78938,USA,05/24/2022,01/03/1988,Silver,Mobile App,True,50.08,0.3033,Inactive
768854,Emily,Miller,F,emily.miller68@gmail.com,(227)800-3282,6772 Washington Blvd,Seattle,WA,30667,USA,2021-04-12,04/06/1975,Bronze,Web,True,1035.56,0.1786,Active
889359,Nicole,Hill,F,nicole.hill36@gmail.com,(628)278-2511,4280 Main Ln,San Francisco,CA,27046,USA,2019-08-29,08/05/1961,Gold,Email,True,147.32,0.1461,Active
614723,Anna,Clark,F,anna.clark44@gmail.com,(604)638-8133,859 Spring Ave,Boston,MA,25271,USA,2018-06-25,11/29/1987,Silver,Web,True,26.29,0.0634,Active
207570,Sharon,Roberts,F,sharon.roberts8@hotmail.com,(569)599-7518,1548 Oak Ct,Las Vegas,NV,30184,USA,2018-03-15,10/13/1958,Platinum,Web,False,292.19,0.0525,Inactive
112861,William,Lee,M,william.lee99@gmail.com,(548)564-1852,7141 Spring Pl,Boston,MA,34039,USA,2020-05-21,12/20/1963,Gold,Phone,False,39.1,0.0461,Active
701949,Larry,Miller,M,larry.miller83@hotmail.com,(737)470-5757,760 Cedar Dr,Indianapolis,IN,49846,USA,2023-06-11,01/30/1993,Bronze,Mobile App,False,972.92,0.3232,Active
398151,Mary,King,F,mary.king62@hotmail.com,(617)247-4472,3929 Sunset Ter,Charlotte,NC,26270,USA,2020-03-05,09/26/1985,Bronze,In-Store,True,361.87,0.1733,Churned
592198,Richard,Nelson,M,richard.nelson7@yahoo.com,N/A,358 Meadow Ln,Jacksonville,FL,86401,USA,2023-01-24,08/14/1956,Gold,Phone,True,440.95,0.0753,Active
601968,Stephanie,Carter,F,stephanie.carter74@outlook.com,(765)857-8474,1568 Spring Ln,Nashville,TN,29029,USA,2024-06-04,09/29/1992,Silver,Email,False,110.35,0.1609,Active
561865,Melissa,Nguyen,F,melissa.nguyen73@gmail.com,(221)990-9199,5172 Birch Ter,Fort Worth,TX,35487,USA,2024-05-18,04/08/1977,Bronze,Web,True,358.62,0.0898,Active
457256,Betty,Miller,F,betty.miller56@gmail.com,(773)256-7681,476 Willow Way,Philadelphia,PA,30316,USA,2020-07-02,05/31/1981,Bronze,Mobile App,False,113.46,0.1273,Inactive
293319,Benjamin,Davis,M,benjamin.davis23@outlook.com,(775)941-4737,8619 Cherry Dr,Charlotte,NC,52700,USA,2022-09-07,09/27/1957,Bronze,Web,True,282.32,0.3334,Active
153872,Melissa,Adams,F,melissa.adams72@outlook.com,(203)552-7676,2030 Elm Ter,San Diego,CA,89954,USA,2023-11-01,06/06/1967,Bronze,Web,False,354.56,0.134,Active
364742,Kevin,Johnson,M,kevin.johnson46@hotmail.com,(644)876-5358,1631 Willow Ct,Seattle,WA,85092,USA,2019-08-27,06/12/1991,Bronze,Mobile App,True,249.35,0.0583,Active
600935,Brian,Clark,M,brian.clark62@yahoo.com,(888)902-3387,3217 Spring Rd,Oklahoma City,OK,84908,USA,2018-10-26,06/08/1974,Bronze,Web,True,291.48,0.258,Churned
